id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9
-4.614,-15.839,10.132,3.178,3.091,-10.396,-12.969,-6.905,-0.435
-4.634,-15.828,10.173,3.189,3.122,-10.402,-12.959,-6.891,-0.423
-4.656,-15.817,10.203,3.202,3.155,-10.403,-12.951,-6.881,-0.412
-4.682,-15.807,10.207,3.216,3.177,-10.408,-12.943,-6.869,-0.401
-4.714,-15.797,10.239,3.228,3.203,-10.416,-12.934,-6.86,-0.39
-4.748,-15.79,10.262,3.237,3.23,-10.428,-12.929,-6.852,-0.382
-4.779,-15.781,10.265,3.248,3.253,-10.442,-12.923,-6.842,-0.374
-4.814,-15.773,10.295,3.259,3.276,-10.46,-12.917,-6.836,-0.366
-4.854,-15.765,10.315,3.268,3.302,-10.48,-12.911,-6.829,-0.358
-4.897,-15.759,10.318,3.276,3.328,-10.506,-12.907,-6.824,-0.35
-4.937,-15.752,10.345,3.286,3.347,-10.537,-12.901,-6.818,-0.345
-4.977,-15.746,10.361,3.293,3.369,-10.56,-12.896,-6.812,-0.338
-5.024,-15.74,10.364,3.302,3.389,-10.601,-12.893,-6.81,-0.333
-5.068,-15.734,10.389,3.308,3.416,-10.648,-12.887,-6.804,-0.328
-5.112,-15.729,10.402,3.315,3.439,-10.685,-12.883,-6.802,-0.323
-5.156,-15.724,10.407,3.324,3.457,-10.745,-12.88,-6.796,-0.319
-5.2,-15.719,10.429,3.33,3.476,-10.814,-12.875,-6.795,-0.315
-5.242,-15.714,10.44,3.336,3.496,-10.872,-12.875,-6.793,-0.312
-5.284,-15.709,10.448,3.343,3.514,-10.937,-12.871,-6.791,-0.308
-5.322,-15.705,10.466,3.349,3.531,-11.021,-12.869,-6.789,-0.304
-5.362,-15.701,10.476,3.355,3.551,-11.101,-12.867,-6.789,-0.301
-5.397,-15.697,10.488,3.36,3.568,-11.186,-12.864,-6.788,-0.299
-5.432,-15.693,10.5,3.364,3.583,-11.264,-12.863,-6.79,-0.297
-5.467,-15.69,10.497,3.371,3.602,-11.346,-12.861,-6.788,-0.295
-5.501,-15.687,10.511,3.377,3.62,-11.435,-12.861,-6.789,-0.294
-5.529,-15.683,10.529,3.382,3.634,-11.512,-12.859,-6.791,-0.292
-5.558,-15.68,10.533,3.388,3.653,-11.59,-12.86,-6.793,-0.29
-5.583,-15.675,10.542,3.392,3.672,-11.672,-12.857,-6.792,-0.289
-5.607,-15.673,10.545,3.396,3.686,-11.742,-12.855,-6.795,-0.288
-5.632,-15.67,10.554,3.401,3.705,-11.803,-12.857,-6.799,-0.288
-5.655,-15.667,10.568,3.405,3.726,-11.859,-12.855,-6.802,-0.287
-5.675,-15.665,10.576,3.408,3.736,-11.911,-12.856,-6.805,-0.288
-5.694,-15.661,10.583,3.414,3.744,-11.959,-12.854,-6.808,-0.287
-5.714,-15.659,10.583,3.42,3.766,-12.004,-12.855,-6.812,-0.288
-5.73,-15.656,10.595,3.425,3.782,-12.041,-12.855,-6.815,-0.288
-5.747,-15.653,10.608,3.429,3.79,-12.073,-12.856,-6.82,-0.289
-5.761,-15.65,10.613,3.433,3.806,-12.102,-12.857,-6.827,-0.291
-5.775,-15.649,10.621,3.437,3.82,-12.132,-12.857,-6.831,-0.292
-5.787,-15.645,10.621,3.441,3.83,-12.155,-12.857,-6.839,-0.293
-5.798,-15.642,10.631,3.447,3.844,-12.177,-12.857,-6.843,-0.294
-5.81,-15.641,10.646,3.452,3.856,-12.202,-12.858,-6.852,-0.296
-5.821,-15.638,10.65,3.453,3.87,-12.221,-12.861,-6.857,-0.298
-5.83,-15.635,10.658,3.461,3.881,-12.24,-12.861,-6.865,-0.3
-5.839,-15.633,10.662,3.465,3.888,-12.255,-12.862,-6.874,-0.303
-5.847,-15.63,10.668,3.469,3.9,-12.271,-12.864,-6.883,-0.306
-5.855,-15.628,10.673,3.475,3.914,-12.285,-12.868,-6.893,-0.309
-5.862,-15.625,10.68,3.479,3.926,-12.296,-12.867,-6.903,-0.311
-5.868,-15.623,10.679,3.483,3.936,-12.306,-12.87,-6.909,-0.315
-5.874,-15.62,10.69,3.488,3.947,-12.315,-12.873,-6.92,-0.32
-5.879,-15.617,10.702,3.494,3.958,-12.323,-12.875,-6.934,-0.322
-5.884,-15.615,10.707,3.499,3.97,-12.33,-12.878,-6.946,-0.327
-5.889,-15.612,10.717,3.504,3.973,-12.339,-12.88,-6.957,-0.332
-5.893,-15.611,10.718,3.509,3.98,-12.346,-12.883,-6.969,-0.337
-5.898,-15.608,10.727,3.512,3.995,-12.354,-12.886,-6.982,-0.342
-5.9,-15.604,10.733,3.519,3.999,-12.358,-12.892,-6.994,-0.347
-5.905,-15.603,10.737,3.524,4.009,-12.367,-12.895,-7.012,-0.353
-5.906,-15.6,10.743,3.531,4.024,-12.371,-12.896,-7.025,-0.359
-5.908,-15.597,10.753,3.534,4.028,-12.375,-12.903,-7.039,-0.365
-5.91,-15.594,10.754,3.541,4.036,-12.378,-12.904,-7.057,-0.372
-5.911,-15.592,10.763,3.547,4.048,-12.381,-12.911,-7.073,-0.38
-5.913,-15.588,10.769,3.553,4.054,-12.384,-12.912,-7.093,-0.386
-5.913,-15.585,10.775,3.561,4.06,-12.386,-12.919,-7.108,-0.395
-5.914,-15.583,10.78,3.567,4.071,-12.388,-12.924,-7.129,-0.403
-5.914,-15.58,10.789,3.574,4.079,-12.393,-12.931,-7.146,-0.412
-5.914,-15.577,10.794,3.579,4.085,-12.392,-12.933,-7.168,-0.421
-5.913,-15.574,10.802,3.586,4.095,-12.394,-12.938,-7.185,-0.431
-5.912,-15.57,10.809,3.592,4.107,-12.393,-12.944,-7.207,-0.442
-5.911,-15.567,10.818,3.599,4.112,-12.396,-12.95,-7.225,-0.45
-5.91,-15.564,10.823,3.609,4.116,-12.397,-12.957,-7.248,-0.463
-5.909,-15.56,10.832,3.616,4.126,-12.397,-12.963,-7.267,-0.475
-5.906,-15.558,10.84,3.624,4.136,-12.398,-12.969,-7.291,-0.486
-5.903,-15.553,10.848,3.633,4.142,-12.396,-12.98,-7.314,-0.499
-5.901,-15.55,10.856,3.642,4.152,-12.397,-12.986,-7.334,-0.513
-5.898,-15.545,10.867,3.649,4.164,-12.396,-12.993,-7.359,-0.525
-5.895,-15.543,10.873,3.658,4.172,-12.393,-12.999,-7.378,-0.54
-5.889,-15.537,10.885,3.671,4.178,-12.393,-13.009,-7.4,-0.554
-5.885,-15.533,10.894,3.678,4.188,-12.39,-13.016,-7.421,-0.571
-5.882,-15.53,10.904,3.688,4.203,-12.39,-13.023,-7.444,-0.585
-5.876,-15.524,10.914,3.699,4.21,-12.387,-13.034,-7.462,-0.601
-5.872,-15.52,10.927,3.709,4.215,-12.386,-13.041,-7.485,-0.62
-5.865,-15.516,10.937,3.721,4.229,-12.382,-13.052,-7.503,-0.635
-5.859,-15.51,10.949,3.733,4.244,-12.378,-13.059,-7.523,-0.653
-5.852,-15.505,10.962,3.745,4.25,-12.375,-13.07,-7.541,-0.669
-5.845,-15.5,10.978,3.758,4.26,-12.37,-13.077,-7.561,-0.689
-5.838,-15.494,10.987,3.77,4.274,-12.366,-13.089,-7.577,-0.706
-5.83,-15.489,10.997,3.784,4.287,-12.364,-13.102,-7.592,-0.726
-5.822,-15.485,11.009,3.797,4.297,-12.357,-13.108,-7.609,-0.744
-5.812,-15.478,11.022,3.814,4.313,-12.353,-13.12,-7.622,-0.764
-5.803,-15.471,11.042,3.827,4.331,-12.346,-13.132,-7.635,-0.782
-5.793,-15.465,11.057,3.845,4.341,-12.341,-13.137,-7.643,-0.798
-5.783,-15.46,11.063,3.86,4.354,-12.336,-13.151,-7.652,-0.82
-5.771,-15.454,11.083,3.879,4.373,-12.325,-13.161,-7.664,-0.837
-5.758,-15.445,11.103,3.895,4.388,-12.319,-13.166,-7.673,-0.854
-5.747,-15.44,11.115,3.915,4.404,-12.313,-13.178,-7.679,-0.872
-5.733,-15.434,11.137,3.933,4.423,-12.304,-13.188,-7.685,-0.886
-5.72,-15.424,11.162,3.953,4.44,-12.295,-13.192,-7.689,-0.901
-5.704,-15.418,11.177,3.974,4.461,-12.285,-13.2,-7.687,-0.916
-5.689,-15.409,11.197,3.996,4.48,-12.278,-13.21,-7.687,-0.929
-5.673,-15.403,11.222,4.019,4.501,-12.266,-13.219,-7.686,-0.94
-5.656,-15.397,11.241,4.043,4.525,-12.254,-13.221,-7.683,-0.949
-5.638,-15.387,11.263,4.067,4.544,-12.246,-13.227,-7.68,-0.957
-5.62,-15.382,11.289,4.093,4.569,-12.231,-13.233,-7.672,-0.965
-5.6,-15.373,11.311,4.119,4.597,-12.221,-13.232,-7.664,-0.97
-5.58,-15.364,11.337,4.146,4.621,-12.206,-13.236,-7.656,-0.976
-5.559,-15.36,11.363,4.175,4.646,-12.194,-13.238,-7.645,-0.978
-5.538,-15.352,11.389,4.204,4.674,-12.177,-13.236,-7.631,-0.978
-5.515,-15.345,11.425,4.234,4.702,-12.164,-13.236,-7.618,-0.977
-5.493,-15.338,11.455,4.266,4.731,-12.15,-13.235,-7.603,-0.975
-5.467,-15.337,11.479,4.298,4.764,-12.135,-13.229,-7.586,-0.968
-5.443,-15.333,11.517,4.331,4.793,-12.12,-13.226,-7.567,-0.961
-5.417,-15.33,11.553,4.365,4.828,-12.105,-13.216,-7.548,-0.954
-5.39,-15.327,11.579,4.403,4.86,-12.082,-13.209,-7.527,-0.943
-5.363,-15.327,11.611,4.436,4.894,-12.065,-13.201,-7.503,-0.93
-5.336,-15.329,11.651,4.472,4.929,-12.054,-13.188,-7.479,-0.915
-5.306,-15.324,11.684,4.513,4.966,-12.036,-13.175,-7.454,-0.9
-5.279,-15.329,11.72,4.55,5.007,-12.018,-13.166,-7.427,-0.883
-5.252,-15.34,11.757,4.589,5.04,-12.003,-13.151,-7.402,-0.866
-5.224,-15.344,11.794,4.627,5.076,-11.985,-13.134,-7.373,-0.847
-5.194,-15.356,11.831,4.665,5.116,-11.967,-13.12,-7.344,-0.828
-5.167,-15.367,11.869,4.705,5.153,-11.95,-13.104,-7.317,-0.809
-5.139,-15.386,11.91,4.745,5.19,-11.939,-13.086,-7.286,-0.785
-5.112,-15.404,11.945,4.785,5.228,-11.926,-13.068,-7.257,-0.764
-5.087,-15.421,11.976,4.822,5.265,-11.911,-13.05,-7.23,-0.742
-5.063,-15.443,12.013,4.858,5.3,-11.898,-13.032,-7.202,-0.721
-5.039,-15.467,12.053,4.895,5.335,-11.894,-13.014,-7.174,-0.7
-5.015,-15.489,12.084,4.933,5.369,-11.882,-12.997,-7.146,-0.678
-4.993,-15.517,12.113,4.969,5.405,-11.872,-12.978,-7.118,-0.656
-4.973,-15.547,12.152,5.008,5.443,-11.871,-12.96,-7.089,-0.634
-4.951,-15.572,12.188,5.041,5.476,-11.862,-12.944,-7.061,-0.611
-4.935,-15.599,12.215,5.073,5.505,-11.857,-12.927,-7.037,-0.59
-4.917,-15.628,12.244,5.109,5.539,-11.859,-12.908,-7.011,-0.569
-4.903,-15.648,12.277,5.141,5.569,-11.855,-12.893,-6.986,-0.549
-4.89,-15.671,12.308,5.173,5.599,-11.854,-12.877,-6.962,-0.53
-4.879,-15.697,12.332,5.201,5.628,-11.861,-12.863,-6.94,-0.512
-4.87,-15.719,12.357,5.229,5.655,-11.861,-12.849,-6.917,-0.493
-4.862,-15.739,12.385,5.258,5.684,-11.864,-12.833,-6.895,-0.475
-4.855,-15.759,12.413,5.285,5.709,-11.873,-12.82,-6.876,-0.459
-4.851,-15.776,12.434,5.314,5.733,-11.878,-12.808,-6.855,-0.442
-4.849,-15.791,12.454,5.336,5.759,-11.884,-12.795,-6.836,-0.427
-4.85,-15.804,12.478,5.36,5.781,-11.896,-12.784,-6.818,-0.412
-4.852,-15.817,12.502,5.383,5.801,-11.906,-12.773,-6.8,-0.399
-4.852,-15.829,12.521,5.409,5.824,-11.916,-12.761,-6.784,-0.385
-4.857,-15.841,12.537,5.427,5.842,-11.922,-12.751,-6.768,-0.371
-4.864,-15.849,12.554,5.447,5.865,-11.93,-12.742,-6.753,-0.359
-4.872,-15.856,12.573,5.468,5.886,-11.947,-12.732,-6.738,-0.346
-4.883,-15.864,12.592,5.49,5.901,-11.959,-12.722,-6.723,-0.334
-4.895,-15.87,12.609,5.505,5.919,-11.968,-12.714,-6.71,-0.323
-4.909,-15.876,12.621,5.524,5.937,-11.982,-12.704,-6.698,-0.313
-4.922,-15.883,12.633,5.539,5.952,-11.993,-12.697,-6.686,-0.304
-4.938,-15.886,12.649,5.56,5.969,-12.003,-12.69,-6.674,-0.293
-4.957,-15.89,12.666,5.574,5.984,-12.016,-12.683,-6.664,-0.284
-4.977,-15.895,12.677,5.586,5.998,-12.028,-12.677,-6.652,-0.276
-4.996,-15.899,12.687,5.608,6.013,-12.038,-12.67,-6.642,-0.267
-5.02,-15.903,12.697,5.617,6.023,-12.055,-12.664,-6.634,-0.26
-5.041,-15.907,12.708,5.633,6.038,-12.067,-12.659,-6.625,-0.253
-5.066,-15.908,12.722,5.644,6.05,-12.073,-12.653,-6.615,-0.246
-5.089,-15.912,12.733,5.655,6.063,-12.085,-12.648,-6.608,-0.238
-5.116,-15.912,12.738,5.672,6.074,-12.097,-12.644,-6.6,-0.232
-5.142,-15.915,12.747,5.68,6.088,-12.104,-12.638,-6.593,-0.226
-5.171,-15.916,12.757,5.698,6.095,-12.116,-12.634,-6.585,-0.22
-5.197,-15.919,12.767,5.702,6.109,-12.128,-12.63,-6.579,-0.215
-5.225,-15.92,12.775,5.72,6.117,-12.137,-12.626,-6.571,-0.209
-5.252,-15.922,12.78,5.724,6.127,-12.145,-12.622,-6.566,-0.204
-5.278,-15.922,12.787,5.74,6.137,-12.153,-12.618,-6.56,-0.199
-5.307,-15.924,12.794,5.744,6.146,-12.163,-12.614,-6.554,-0.195
-5.335,-15.927,12.803,5.76,6.155,-12.173,-12.611,-6.549,-0.19
-5.359,-15.926,12.81,5.761,6.163,-12.177,-12.608,-6.544,-0.187
-5.386,-15.927,12.813,5.778,6.172,-12.184,-12.605,-6.538,-0.182
-5.413,-15.928,12.818,5.782,6.182,-12.194,-12.602,-6.534,-0.177
-5.437,-15.929,12.825,5.797,6.188,-12.201,-12.599,-6.529,-0.174
-5.461,-15.93,12.833,5.809,6.194,-12.205,-12.596,-6.526,-0.171
-5.486,-15.932,12.836,5.81,6.205,-12.212,-12.593,-6.522,-0.167
-5.51,-15.932,12.84,5.828,6.214,-12.219,-12.59,-6.518,-0.164
-5.532,-15.934,12.845,5.839,6.221,-12.226,-12.588,-6.513,-0.16
-5.552,-15.934,12.853,5.851,6.227,-12.232,-12.585,-6.51,-0.157
-5.573,-15.936,12.856,5.847,6.234,-12.237,-12.584,-6.507,-0.155
-5.594,-15.936,12.857,5.868,6.24,-12.242,-12.582,-6.503,-0.152
-5.613,-15.938,12.863,5.885,6.247,-12.248,-12.579,-6.501,-0.15
-5.633,-15.939,12.869,5.89,6.255,-12.254,-12.577,-6.498,-0.147
-5.65,-15.94,12.87,5.903,6.261,-12.258,-12.576,-6.496,-0.144
-5.668,-15.94,12.875,5.903,6.269,-12.261,-12.573,-6.492,-0.142
-5.684,-15.942,12.882,5.924,6.276,-12.266,-12.571,-6.491,-0.14
-5.699,-15.943,12.882,5.944,6.282,-12.269,-12.569,-6.489,-0.138
-5.713,-15.945,12.885,5.973,6.29,-12.273,-12.568,-6.486,-0.137
-5.729,-15.945,12.889,5.987,6.297,-12.277,-12.566,-6.484,-0.134
-5.742,-15.948,12.893,6.018,6.302,-12.281,-12.565,-6.483,-0.133
-5.755,-15.95,12.895,6.069,6.31,-12.285,-12.563,-6.481,-0.131
-5.768,-15.951,12.898,6.095,6.317,-12.288,-12.562,-6.48,-0.13
-5.779,-15.952,12.902,6.173,6.323,-12.291,-12.56,-6.478,-0.128
-5.791,-15.954,12.905,6.334,6.33,-12.293,-12.558,-6.478,-0.127
-5.801,-15.955,12.905,6.507,6.336,-12.295,-12.557,-6.476,-0.125
-5.812,-15.957,12.91,6.917,6.342,-12.299,-12.556,-6.476,-0.125
-5.821,-15.958,12.914,7.383,6.349,-12.301,-12.554,-6.474,-0.123
-5.83,-15.961,12.916,7.961,6.355,-12.303,-12.553,-6.473,-0.122
-5.839,-15.962,12.918,8.413,6.36,-12.305,-12.552,-6.473,-0.121
-5.847,-15.964,12.921,8.605,6.366,-12.307,-12.549,-6.472,-0.12
-5.856,-15.967,12.923,8.613,6.37,-12.309,-12.548,-6.471,-0.118
-5.863,-15.969,12.925,8.713,6.381,-12.31,-12.547,-6.472,-0.118
-5.87,-15.97,12.93,8.784,6.387,-12.312,-12.545,-6.471,-0.118
-5.876,-15.974,12.931,8.774,6.392,-12.314,-12.544,-6.472,-0.117
-5.883,-15.976,12.934,8.828,6.399,-12.315,-12.543,-6.472,-0.116
-5.889,-15.978,12.937,8.867,6.403,-12.316,-12.541,-6.472,-0.116
-5.894,-15.98,12.94,8.853,6.415,-12.317,-12.54,-6.473,-0.115
-5.901,-15.983,12.94,8.892,6.423,-12.319,-12.539,-6.472,-0.115
-5.905,-15.986,12.947,8.884,6.428,-12.319,-12.537,-6.474,-0.113
-5.91,-15.988,12.947,8.909,6.435,-12.32,-12.536,-6.473,-0.114
-5.915,-15.993,12.948,8.906,6.441,-12.321,-12.535,-6.475,-0.114
-5.919,-15.996,12.953,8.904,6.452,-12.322,-12.533,-6.475,-0.113
-5.923,-15.999,12.955,8.928,6.461,-12.321,-12.532,-6.477,-0.113
-5.927,-16.001,12.957,8.927,6.467,-12.322,-12.53,-6.479,-0.113
-5.93,-16.004,12.962,8.926,6.475,-12.322,-12.529,-6.48,-0.113
-5.934,-16.009,12.964,8.948,6.481,-12.322,-12.528,-6.481,-0.113
-5.936,-16.013,12.966,8.948,6.494,-12.322,-12.526,-6.483,-0.113
-5.939,-16.018,12.97,8.948,6.502,-12.321,-12.525,-6.486,-0.114
-5.943,-16.022,12.973,8.968,6.509,-12.322,-12.524,-6.489,-0.114
-5.944,-16.025,12.976,8.967,6.517,-12.322,-12.522,-6.491,-0.114
-5.946,-16.029,12.978,8.968,6.532,-12.322,-12.522,-6.494,-0.115
-5.948,-16.036,12.982,8.968,6.543,-12.32,-12.519,-6.497,-0.115
-5.95,-16.039,12.984,8.971,6.549,-12.32,-12.518,-6.5,-0.116
-5.952,-16.045,12.99,8.973,6.561,-12.32,-12.518,-6.504,-0.116
-5.952,-16.048,12.991,8.976,6.569,-12.319,-12.515,-6.507,-0.117
-5.954,-16.055,12.993,8.979,6.585,-12.318,-12.513,-6.511,-0.117
-5.954,-16.061,12.999,8.982,6.599,-12.316,-12.511,-6.516,-0.118
-5.956,-16.065,13.002,8.986,6.609,-12.315,-12.51,-6.521,-0.12
-5.956,-16.072,13.004,8.99,6.619,-12.314,-12.51,-6.526,-0.121
-5.956,-16.078,13.011,8.994,6.632,-12.312,-12.507,-6.531,-0.122
-5.957,-16.085,13.015,8.997,6.652,-12.311,-12.505,-6.538,-0.123
-5.956,-16.091,13.019,9.002,6.667,-12.308,-12.503,-6.546,-0.125
-5.956,-16.098,13.022,8.992,6.682,-12.306,-12.501,-6.552,-0.126
-5.955,-16.106,13.024,8.999,6.699,-12.304,-12.5,-6.56,-0.128
-5.955,-16.113,13.028,9.004,6.715,-12.302,-12.498,-6.568,-0.13
-5.954,-16.12,13.032,9.01,6.729,-12.301,-12.496,-6.577,-0.132
-5.952,-16.127,13.04,9.002,6.746,-12.296,-12.495,-6.585,-0.134
-5.952,-16.136,13.045,9.009,6.762,-12.295,-12.492,-6.596,-0.136
-5.949,-16.143,13.049,9.016,6.791,-12.292,-12.49,-6.607,-0.138
-5.947,-16.154,13.055,9.009,6.815,-12.289,-12.487,-6.618,-0.141
-5.945,-16.163,13.062,9.018,6.837,-12.286,-12.486,-6.631,-0.142
-5.943,-16.171,13.065,9.012,6.86,-12.282,-12.484,-6.646,-0.146
-5.94,-16.18,13.071,9.021,6.889,-12.279,-12.48,-6.656,-0.15
-5.938,-16.193,13.077,9.016,6.916,-12.275,-12.479,-6.674,-0.153
-5.934,-16.201,13.083,9.026,6.941,-12.271,-12.475,-6.691,-0.156
-5.931,-16.211,13.09,9.022,6.977,-12.267,-12.472,-6.712,-0.159
-5.928,-16.224,13.098,9.033,7.011,-12.263,-12.47,-6.733,-0.163
-5.924,-16.235,13.104,9.029,7.038,-12.258,-12.467,-6.752,-0.169
-5.92,-16.244,13.113,9.028,7.089,-12.252,-12.464,-6.777,-0.173
-5.915,-16.258,13.121,9.039,7.133,-12.247,-12.459,-6.798,-0.176
-5.91,-16.269,13.128,9.038,7.161,-12.243,-12.457,-6.829,-0.182
-5.904,-16.284,13.138,9.038,7.202,-12.235,-12.454,-6.863,-0.188
-5.899,-16.295,13.146,9.051,7.248,-12.23,-12.45,-6.892,-0.195
-5.893,-16.307,13.155,9.051,7.288,-12.223,-12.447,-6.924,-0.2
-5.887,-16.322,13.164,9.052,7.359,-12.216,-12.443,-6.966,-0.208
-5.88,-16.334,13.176,9.054,7.422,-12.208,-12.437,-7.004,-0.216
-5.873,-16.352,13.184,9.055,7.461,-12.202,-12.434,-7.046,-0.223
-5.865,-16.364,13.195,9.071,7.52,-12.194,-12.43,-7.088,-0.232
-5.858,-16.375,13.207,9.075,7.594,-12.185,-12.426,-7.134,-0.24
-5.847,-16.392,13.22,9.08,7.666,-12.174,-12.42,-7.183,-0.25
-5.838,-16.405,13.233,9.084,7.739,-12.166,-12.416,-7.233,-0.26
-5.828,-16.416,13.246,9.09,7.802,-12.156,-12.408,-7.285,-0.269
-5.817,-16.433,13.261,9.097,7.857,-12.144,-12.403,-7.341,-0.282
-5.806,-16.445,13.276,9.104,7.937,-12.133,-12.398,-7.397,-0.295
-5.794,-16.457,13.29,9.111,8.026,-12.122,-12.392,-7.445,-0.307
-5.781,-16.472,13.309,9.121,8.095,-12.107,-12.382,-7.497,-0.319
-5.767,-16.485,13.325,9.131,8.173,-12.094,-12.377,-7.543,-0.334
-5.753,-16.495,13.345,9.142,8.243,-12.08,-12.371,-7.593,-0.35
-5.738,-16.504,13.362,9.154,8.323,-12.065,-12.364,-7.638,-0.367
-5.72,-16.517,13.383,9.155,8.389,-12.047,-12.352,-7.673,-0.383
-5.702,-16.527,13.405,9.169,8.483,-12.031,-12.346,-7.707,-0.403
-5.684,-16.534,13.428,9.184,8.543,-12.013,-12.339,-7.739,-0.424
-5.664,-16.541,13.451,9.199,8.594,-11.996,-12.327,-7.765,-0.44
-5.643,-16.546,13.477,9.22,8.684,-11.974,-12.32,-7.788,-0.462
-5.62,-16.549,13.504,9.239,8.75,-11.951,-12.307,-7.81,-0.485
-5.597,-16.551,13.532,9.247,8.8,-11.929,-12.3,-7.826,-0.504
-5.571,-16.551,13.563,9.271,8.854,-11.904,-12.287,-7.836,-0.523
-5.544,-16.548,13.596,9.296,8.941,-11.88,-12.279,-7.842,-0.539
-5.514,-16.545,13.63,9.309,9.008,-11.85,-12.265,-7.843,-0.562
-5.483,-16.539,13.666,9.339,9.067,-11.821,-12.25,-7.839,-0.582
-5.449,-16.526,13.705,9.369,9.124,-11.789,-12.243,-7.83,-0.597
-5.417,-16.516,13.742,9.387,9.184,-11.761,-12.231,-7.82,-0.609
-5.38,-16.502,13.783,9.423,9.245,-11.724,-12.216,-7.804,-0.621
-5.344,-16.486,13.825,9.456,9.303,-11.689,-12.206,-7.789,-0.633
-5.306,-16.468,13.871,9.48,9.367,-11.654,-12.195,-7.768,-0.641
-5.262,-16.444,13.918,9.523,9.431,-11.614,-12.183,-7.743,-0.645
-5.22,-16.422,13.967,9.563,9.496,-11.578,-12.175,-7.715,-0.645
-5.176,-16.394,14.017,9.595,9.564,-11.536,-12.168,-7.683,-0.644
-5.132,-16.368,14.068,9.639,9.629,-11.494,-12.164,-7.65,-0.638
-5.089,-16.343,14.119,9.668,9.696,-11.456,-12.167,-7.617,-0.632
-5.043,-16.309,14.171,9.713,9.767,-11.414,-12.171,-7.583,-0.624
-4.998,-16.278,14.224,9.747,9.809,-11.374,-12.181,-7.548,-0.614
-4.951,-16.246,14.28,9.791,9.873,-11.333,-12.182,-7.508,-0.597
-4.904,-16.213,14.331,9.827,9.943,-11.294,-12.195,-7.466,-0.582
-4.861,-16.182,14.385,9.87,10.009,-11.257,-12.206,-7.429,-0.566
-4.818,-16.151,14.435,9.902,10.052,-11.223,-12.234,-7.392,-0.547
-4.775,-16.114,14.489,9.946,10.115,-11.19,-12.25,-7.35,-0.525
-4.732,-16.079,14.539,9.979,10.18,-11.158,-12.267,-7.309,-0.505
-4.695,-16.05,14.588,10.016,10.223,-11.133,-12.304,-7.276,-0.486
-4.66,-16.022,14.632,10.043,10.275,-11.114,-12.338,-7.241,-0.468
-4.623,-15.992,14.681,10.079,10.316,-11.093,-12.364,-7.206,-0.446
-4.589,-15.961,14.723,10.108,10.373,-11.079,-12.389,-7.17,-0.426
-4.56,-15.934,14.768,10.14,10.407,-11.061,-12.423,-7.137,-0.406
-4.532,-15.911,14.805,10.16,10.438,-11.059,-12.452,-7.109,-0.392
-4.507,-15.887,14.843,10.179,10.484,-11.063,-12.47,-7.079,-0.375
-4.485,-15.865,14.879,10.202,10.514,-11.061,-12.496,-7.053,-0.357
-4.464,-15.844,14.912,10.219,10.558,-11.079,-12.52,-7.027,-0.342
-4.447,-15.823,14.945,10.244,10.586,-11.105,-12.54,-7.004,-0.328
-4.432,-15.804,14.976,10.254,10.61,-11.125,-12.563,-6.982,-0.315
-4.42,-15.787,15.004,10.264,10.629,-11.152,-12.576,-6.961,-0.301
-4.408,-15.77,15.033,10.28,10.648,-11.203,-12.589,-6.94,-0.289
-4.4,-15.756,15.058,10.289,10.684,-11.249,-12.607,-6.922,-0.276
-4.394,-15.741,15.083,10.305,10.706,-11.302,-12.618,-6.905,-0.265
-4.389,-15.728,15.109,10.312,10.723,-11.381,-12.629,-6.889,-0.256
-4.39,-15.716,15.128,10.314,10.737,-11.459,-12.644,-6.874,-0.247
-4.392,-15.704,15.149,10.322,10.752,-11.54,-12.649,-6.859,-0.237
-4.393,-15.693,15.171,10.329,10.766,-11.618,-12.657,-6.845,-0.228
-4.401,-15.684,15.191,10.339,10.777,-11.709,-12.663,-6.834,-0.222
-4.407,-15.673,15.206,10.338,10.789,-11.8,-12.667,-6.821,-0.214
-4.417,-15.665,15.224,10.337,10.801,-11.869,-12.676,-6.813,-0.207
-4.432,-15.657,15.24,10.344,10.809,-11.941,-12.681,-6.802,-0.201
-4.446,-15.647,15.259,10.343,10.82,-12.022,-12.685,-6.794,-0.195
-4.463,-15.641,15.27,10.34,10.832,-12.089,-12.69,-6.786,-0.19
-4.487,-15.635,15.283,10.342,10.823,-12.14,-12.694,-6.779,-0.184
-4.509,-15.628,15.298,10.339,10.826,-12.198,-12.695,-6.771,-0.179
-4.534,-15.621,15.311,10.345,10.836,-12.25,-12.697,-6.764,-0.174
-4.563,-15.616,15.325,10.342,10.842,-12.288,-12.701,-6.759,-0.17
-4.588,-15.61,15.336,10.334,10.834,-12.325,-12.702,-6.752,-0.166
-4.622,-15.605,15.344,10.335,10.836,-12.361,-12.705,-6.749,-0.164
-4.658,-15.6,15.355,10.334,10.841,-12.393,-12.711,-6.744,-0.159
-4.696,-15.595,15.367,10.331,10.848,-12.424,-12.708,-6.741,-0.156
-4.734,-15.591,15.375,10.33,10.841,-12.448,-12.712,-6.737,-0.153
-4.776,-15.587,15.39,10.331,10.84,-12.467,-12.713,-6.735,-0.149
-4.817,-15.583,15.396,10.325,10.834,-12.483,-12.715,-6.732,-0.147
-4.862,-15.579,15.402,10.319,10.834,-12.501,-12.718,-6.73,-0.145
-4.905,-15.575,15.412,10.315,10.822,-12.518,-12.72,-6.729,-0.143
